DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           NH3                       NH3_30s                   NH3_5min                  H2O                       CO2                       NH3_raw                   NH3_dry                   nh3_base_11               
2025-08-26                09:25:05.815              237.39242843              5697.418282               238.39242843              1756200305.816            0                         899                       1.4006724324E+02          4.4091117859E+01          3.3250000000E+01          4.4911430359E+01          4.4679466248E+01          2.0000000000E+00          0.0000000000E+00          4.3198848654E+04          1.0000000000E+00          2.2481644408E+01          2.2756428629E+01          2.2967409871E+01          1.3188955132E+00          4.0248087355E+02          2.2481644408E+01          2.2481644408E+01          7.0561345763E+02          
2025-08-26                09:25:06.721              237.39243891              5697.418534               238.39243891              1756200306.722            0                         899                       1.4006351089E+02          4.4091117859E+01          3.3250000000E+01          4.4911430359E+01          4.4679466248E+01          2.0000000000E+00          0.0000000000E+00          4.3202758789E+04          1.0000000000E+00          2.2198893118E+01          2.2730631480E+01          2.2952909555E+01          1.3211702199E+00          4.1580703345E+02          2.2198893118E+01          2.2198893118E+01          7.0562208224E+02          
2025-08-26                09:25:07.625              237.39244936              5697.418785               238.39244936              1756200307.625            0                         899                       1.4007136867E+02          4.4091117859E+01          3.3250000000E+01          4.4911430359E+01          4.4679466248E+01          2.0000000000E+00          0.0000000000E+00          4.3207763757E+04          1.0000000000E+00          2.2202597839E+01          2.2715856363E+01          2.2939014893E+01          1.3321628144E+00          3.8075799428E+02          2.2202597839E+01          2.2202597839E+01          7.0551454006E+02          
2025-08-26                09:25:08.542              237.39245999              5697.419040               238.39245999              1756200308.543            0                         899                       1.4011307434E+02          4.4091117859E+01          3.3250000000E+01          4.4911430359E+01          4.4679466248E+01          2.0000000000E+00          0.0000000000E+00          4.3225703719E+04          1.0000000000E+00          2.2359847904E+01          2.2697079697E+01          2.2928484584E+01          1.3250757569E+00          4.2072177873E+02          2.2359847904E+01          2.2359847904E+01          7.0548862720E+02          
2025-08-26                09:25:09.457              237.39247057              5697.419294               238.39247057              1756200309.457            0                         899                       1.4003871155E+02          4.4091117859E+01          3.3250000000E+01          4.4911430359E+01          4.4679466248E+01          2.0000000000E+00          0.0000000000E+00          4.3227644531E+04          1.0000000000E+00          2.2160902656E+01          2.2671430293E+01          2.2914777764E+01          1.3253254896E+00          4.0445516178E+02          2.2160902656E+01          2.2160902656E+01          7.0561336068E+02          
2025-08-26                09:25:10.358              237.39248101              5697.419544               238.39248101              1756200310.359            0                         899                       1.4010632001E+02          4.4091336789E+01          3.3250000000E+01          4.4899662847E+01          4.4667124043E+01          2.0000000000E+00          0.0000000000E+00          4.3241698115E+04          1.0000000000E+00          2.2833382535E+01          2.2665320630E+01          2.2913349778E+01          1.3265879836E+00          3.8648149128E+02          2.2833382535E+01          2.2833382535E+01          7.0563373806E+02          
2025-08-26                09:25:11.278              237.39249164              5697.419799               238.39249164              1756200311.278            0                         899                       1.4004096438E+02          4.4091362000E+01          3.3250339674E+01          4.4898307800E+01          4.4665702820E+01          2.0000000000E+00          0.0000000000E+00          4.3238672767E+04          1.0000000000E+00          2.2316854682E+01          2.2644528839E+01          2.2903065380E+01          1.3276172688E+00          4.0053600340E+02          2.2316854682E+01          2.2316854682E+01          7.0548390304E+02          
2025-08-26                09:25:12.193              237.39250223              5697.420054               238.39250223              1756200312.193            0                         899                       1.4010731938E+02          4.4091362000E+01          3.3312500000E+01          4.4898307800E+01          4.4665702820E+01          2.0000000000E+00          0.0000000000E+00          4.3256965650E+04          1.0000000000E+00          2.2593716731E+01          2.2649479758E+01          2.2897822182E+01          1.3306770692E+00          3.9005010026E+02          2.2593716731E+01          2.2593716731E+01          7.0553158636E+02          
2025-08-26                09:25:13.105              237.39251279              5697.420307               238.39251279              1756200313.105            0                         899                       1.4012512008E+02          4.4091362000E+01          3.3312500000E+01          4.4898307800E+01          4.4665702820E+01          2.0000000000E+00          0.0000000000E+00          4.3265963995E+04          1.0000000000E+00          2.2323763420E+01          2.2623722601E+01          2.2888254536E+01          1.3319181777E+00          3.8431318267E+02          2.2323763420E+01          2.2323763420E+01          7.0546700990E+02          
2025-08-26                09:25:14.006              237.39252322              5697.420557               238.39252322              1756200314.006            0                         899                       1.4007914775E+02          4.4091362000E+01          3.3312500000E+01          4.4898307800E+01          4.4665702820E+01          2.0000000000E+00          0.0000000000E+00          4.3264132600E+04          1.0000000000E+00          2.2660294124E+01          2.2622319938E+01          2.2884517480E+01          1.3207421850E+00          4.1823537545E+02          2.2660294124E+01          2.2660294124E+01          7.0538926897E+02          
2025-08-26                09:25:14.908              237.39253367              5697.420808               238.39253367              1756200314.909            0                         899                       1.4001749603E+02          4.4091754913E+01          3.3312500000E+01          4.4891132852E+01          4.4658442456E+01          2.0000000000E+00          0.0000000000E+00          4.3259699707E+04          1.0000000000E+00          2.2483408810E+01          2.2612374454E+01          2.2878047986E+01          1.3217817751E+00          4.0736828577E+02          2.2483408810E+01          2.2483408810E+01          7.0545941860E+02          
